Index,Timestamp,trueTime,_actuator_controls_0_0_control[0],_actuator_controls_0_0_control[1],_actuator_controls_0_0_control[2],_actuator_controls_0_0_control[3],_actuator_outputs_0_output[0],_actuator_outputs_0_output[1],_actuator_outputs_0_output[2],_actuator_outputs_0_output[3],_rfly_ctrl_lxl_0_id,_rfly_ctrl_lxl_0_mode,_rfly_ctrl_lxl_0_controls[0],_rfly_ctrl_lxl_0_controls[1],_rfly_ctrl_lxl_0_controls[2],_rfly_ctrl_lxl_0_controls[3],_rfly_ctrl_lxl_0_controls[4],_rfly_ctrl_lxl_0_controls[5],_sensor_combined_0_gyro_rad[0],_sensor_combined_0_gyro_rad[1],_sensor_combined_0_gyro_rad[2],_sensor_combined_0_accelerometer_m_s2[0],_sensor_combined_0_accelerometer_m_s2[1],_sensor_combined_0_accelerometer_m_s2[2],_vehicle_air_data_0_baro_alt_meter,_vehicle_air_data_0_baro_temp_celcius,_vehicle_air_data_0_baro_pressure_pa,_vehicle_attitude_0_q[0],_vehicle_attitude_0_q[1],_vehicle_attitude_0_q[2],_vehicle_attitude_0_q[3],_vehicle_local_position_setpoint_0_x,_vehicle_local_position_setpoint_0_y,_vehicle_local_position_setpoint_0_z,_vehicle_local_position_setpoint_0_vx,_vehicle_local_position_setpoint_0_vy,_vehicle_local_position_setpoint_0_vz,_vehicle_magnetometer_0_magnetometer_ga[0],_vehicle_magnetometer_0_magnetometer_ga[1],_vehicle_magnetometer_0_magnetometer_ga[2],TrueState_data_motorRPMs[1],TrueState_data_motorRPMs[2],TrueState_data_motorRPMs[3],TrueState_data_motorRPMs[4],UAVState_data_cmd,UAVState_data_fault_state
72,134426544,25.21254400000005,0.0006339053661828368,-0.0005124010854341736,-0.00046939728072319835,0.2771546,1275.2793481028775,1277.0,1277.0,1277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020739440749490837,0.003972841462932791,0.0005928729264765785,0.05036908968431772,0.2224605984521385,-9.8333413299389,3.7871681937785837,24.974980397406455,101279.51639798537,0.9996840536906585,-0.011534895683001532,0.0017577775401225115,-0.022262484762633997,nan,nan,nan,0.0,0.0,-1.0,0.27633164488438217,-0.03347385588212419,0.4713967132377169,5428.185223366488,5438.2712315341,5440.769933948855,5435.565728693181,"2,1,0.5,1,10",0
73,134476544,25.26254400000005,-0.00011549063391797782,-0.00016439876212277535,0.0003100087018880578,0.2766236,1276.0,1276.4326625386998,1276.0,1276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01085759677952553,0.0012145117106756058,0.001035877776211965,0.05826891040226921,0.253599808076328,-9.767981747808149,3.8728069521498365,24.97463232628376,101278.49653531401,0.9996846774580646,-0.011410063853161291,0.001784366004051613,-0.022298436253161292,nan,nan,nan,0.0,0.0,-1.0,0.27744610518033186,-0.0343101729727778,0.47238406213071527,5430.812742187501,5434.887179687494,5433.143277343741,5431.535515624997,"2,1,0.5,1,10",0
74,134526544,25.312544000000052,-0.0006694722202521009,0.0005510970191596638,-0.000377364384117647,0.276201,1276.0,1274.0888597640892,1276.0,1276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007742021569852941,-0.005566815512132353,-0.0004454089113970588,0.1161925421360294,0.22748357216911763,-9.811366033088234,3.9288435477616197,24.974286240091246,101277.81288850869,0.9996881435828877,-0.01108406367023173,0.0017826316561497327,-0.022308648591800356,nan,nan,nan,0.0,0.0,-1.0,0.27679651681412865,-0.03326484713765042,0.47061310466279976,5435.191493750016,5422.009370117181,5426.211563671871,5428.989090234364,"2,1,0.5,1,10",0
75,134576544,25.362544000000053,0.0006811356832714617,-0.00014070247547563806,0.0001743053225135344,0.27577832,1275.0,1276.0,1275.3166451612904,1275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010934273881761979,0.007747747338021639,-0.0014871533707882536,0.0245768620316847,0.16425269695517775,-9.647033985316847,3.981713418492682,24.973936534537,101277.16431951853,0.9996888504080579,-0.010974143060950414,0.0017812202950413223,-0.02233215294214876,nan,nan,nan,0.0,0.0,-1.0,0.2784477290370725,-0.03226449226873205,0.4712916792659473,5417.862044726532,5426.22467988283,5429.402068554694,5424.12371308594,"2,1,0.5,1,10",0
76,134626544,25.412544000000054,0.0004521951534063585,-0.00011897493051028587,-0.00018269150737643602,0.2763225,1275.0,1276.0,1276.0,1276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003722004042117898,0.004772698178309949,0.0022786325017071216,-0.024865132272606026,0.2790226229181115,-9.776691849026406,4.038091587789474,24.97358694955024,101276.50287636364,0.999688465026323,-0.011140925161263509,0.0019456890246882792,-0.02225196582321973,nan,nan,nan,0.0,0.0,-1.0,0.2781348604027817,-0.03235759885460466,0.4719252371869599,5418.7153783203385,5430.283001171872,5429.178671874992,5431.6400347656345,"2,1,0.5,1,10",0
77,134676544,25.462544000000054,-0.0012945489365063293,0.001009881435177215,3.649230834405064e-05,0.37654492,1378.0,1374.2597468354431,1376.0,1376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01350250833257403,-0.009447195709440647,0.0013678942590989627,0.021231659845102502,0.20280481130093647,-10.060380766388256,4.1106573567930385,24.973233502038987,101275.6335025658,0.9996923446048632,-0.010892750468844983,0.0018678853028875379,-0.022207538107902738,nan,nan,nan,0.0,0.0,-1.0,0.27568081187876237,-0.03265312607400547,0.47119276456998527,6321.5585388684,6297.370919727727,6306.164651563679,6313.167239258985,"2,1,0.5,1,10",0
78,134726544,25.512544000000055,0.0008279101991901589,-0.0003367625464274731,0.0005853833965658637,0.3650458,1364.0,1366.0,1364.0,1364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009954976504356741,-0.0003521292618144541,-0.0038008658744233727,0.032738271646335214,0.21035195340850846,-14.050507803690415,4.170300730128835,24.972848284572574,101274.90232441697,0.9996898013596717,-0.010962759381990764,0.0017101832482042073,-0.022301077894817854,nan,nan,nan,0.0,0.0,-1.0,0.27795024905444127,-0.03207021507163324,0.47096242945558736,6440.23294824198,6450.374364062342,6440.591451562317,6436.7243162107525,"2,1,0.5,1,10",0
79,134776544,25.562544000000056,0.0011121395347312908,-0.00018885540460572578,-0.00036139419226519337,0.34129944,1339.7889977392615,1341.0,1342.0,1341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005861586333550979,-0.0023088853390005023,4.12860025816174e-05,0.03034395008488197,0.2195822340532396,-13.25340367855349,4.238531665757966,24.972416062762854,101274.0956219452,0.9996855169683257,-0.01124925926546003,0.0018281455656108598,-0.02233973495475113,nan,nan,nan,0.0,0.0,-1.0,0.2781927017568978,-0.03206772420294694,0.4708757422289936,6205.066677343494,6226.941490038776,6220.580940038804,6210.218575780987,"2,1,0.5,1,10",0
80,134826544,25.612544000000057,-0.0012362343225659229,0.00023414165110040568,0.0009200060186105477,0.3215581,1323.0,1321.0,1319.0,1321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02130437625652725,-0.013198829865145754,-0.007094839702656527,0.057776674081039286,0.21966450333333332,-12.058451817997465,4.318214267328465,24.971933497515902,101273.15495389364,0.9996874344114663,-0.010946397273592087,0.001608402884601725,-0.022424304801116183,nan,nan,nan,0.0,0.0,-1.0,0.2757443583543932,-0.03270099417190714,0.4718146783499853,5997.8844420228115,5984.587342516182,5982.3149870474535,5992.412352590249,"2,1,0.5,1,10",0
81,134876544,25.662544000000057,-0.0005685142646168628,0.0006739582018015854,-0.0001766760254263752,0.30840887514773,1308.200864968765,1306.8005766458434,1308.200864968765,1308.200864968765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023745678362176413,-0.005339676437703739,0.0009579029907430489,0.014911617051294339,0.17804245188638543,-11.129815190556089,4.32899443556125,24.971406197516508,101273.01344239677,0.9996923923762376,-0.010557784498267327,0.0013098612553960397,-0.02240663713861386,nan,nan,nan,0.0,0.0,-1.0,0.27737253219153657,-0.030424364058887488,0.47128781928412994,5829.322737695114,5812.497590234215,5820.7891927732735,5824.493735937311,"2,1,0.5,1,10",0
82,134926544,25.712544000000058,0.0007281054363057325,-0.0008452548968365181,-2.1490914591295116e-05,0.29918495,1298.0,1300.0,1299.0,1299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025095827429784976,0.006199289031165383,-0.000543613301667109,0.032940451188478895,0.2357921266179984,-10.54323909769047,4.382164831809184,24.970862990082455,101272.36859712852,0.9996865735452448,-0.011052507345552421,0.001266127457703153,-0.02242930874621892,nan,nan,nan,0.0,0.0,-1.0,0.2766523735479527,-0.032760057921137904,0.47081893341244796,5700.754263867063,5716.815274804577,5713.991583593644,5707.881497460836,"2,1,0.5,1,10",0
83,134976544,25.76254400000006,-0.000810496883785822,-0.00030982064003519356,0.0005789426354575163,0.2934857,1294.0,1293.0,1292.0,1293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015039710712239255,-0.001350950612968083,-0.00385151975368183,0.01397577887760744,0.2628403005629555,-10.048551462679066,4.505052517843923,24.97031393369901,101270.9003914386,0.9996800737462236,-0.011525055019763343,0.0013484427834088621,-0.022475071265609263,nan,nan,nan,0.0,0.0,-1.0,0.2775853073372093,-0.03235400086526163,0.4714796956627907,5644.228166992152,5636.918614453045,5628.096729687408,5635.892623242112,"2,1,0.5,1,10",0
84,135026544,25.81254400000006,0.00012380720779381276,-2.0198074170830182e-05,-0.00046769862118344686,0.28993204,1289.0,1289.0,1290.0,1290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020693389863234924,0.000446316306787787,0.006650275712440071,0.08814635703507444,0.15765301883169316,-9.808467500630835,4.546202078641895,24.969762171855205,101270.39163249012,0.9996755903902687,-0.011860471088443993,0.001222365491231627,-0.022508697598834265,nan,nan,nan,0.0,0.0,-1.0,0.2775315752393719,-0.033371927709689775,0.47046158103408653,5589.910046130914,5585.657466145806,5591.680929873485,5590.843274739523,"2,1,0.5,1,10",0
85,135076544,25.86254400000006,0.0011521338691845922,0.00020288282303651826,0.0007307776883941971,0.28763375,1287.0,1288.741935483871,1287.0,1285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031408160835167585,0.002777427735267635,-0.005140343056778389,-0.05419662287668835,0.15994782271385694,-9.699968186593297,4.632505724639363,24.969211670186024,101269.35759832927,0.9996652084415584,-0.012558113258116883,0.0011475423003246754,-0.02259493873051948,nan,nan,nan,0.0,0.0,-1.0,0.2783230085245902,-0.033643636243351545,0.4716569223169399,5560.584882812466,5579.359599609375,5566.792518359333,5546.711592382774,"2,1,0.5,1,10",0
86,135126544,25.91254400000006,-9.175335802063292e-05,-0.0004895029033645569,-0.0001680003732,0.28652057,1285.2678481012658,1286.0,1285.7321518987342,1287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006410131537060461,0.011067057383000253,-0.00011387603574500391,0.012590720685808247,0.26581509240070833,-9.451751799392866,4.725964366386031,24.968658873090117,101268.23670408482,0.9996578675881309,-0.013033845143545523,0.001237056362845549,-0.02264440556124778,nan,nan,nan,0.0,0.0,-1.0,0.27733555989636877,-0.034525061922025826,0.4707404839563746,5545.330533984377,5551.345789062466,5543.924614062463,5549.200155859387,"2,1,0.5,1,10",0
87,135176544,25.96254400000006,-0.0005939963876123596,2.2655828634831466e-05,-0.0002730795698314607,0.28593734,1286.0,1285.0,1285.0,1286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006405749725262911,0.0008840318059920547,0.002200357390231363,0.03684294153330217,0.17694580303108204,-9.423357397055387,4.806946773351823,24.968109452194444,101267.27341066676,0.9996591559134616,-0.012958026106129807,0.001327103247548077,-0.022624778525721156,nan,nan,nan,0.0,0.0,-1.0,0.2778741824021604,-0.03510677162276693,0.47051064326796843,5545.166774502827,5532.831947798304,5534.412273082396,5544.356649857928,"2,1,0.5,1,10",0
88,135226544,26.012544000000062,0.0013520424364197531,-0.000216515243904321,-0.0005562600570987654,0.28518558944444444,1283.0,1285.0,1286.0325276420674,1284.0325276420674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02846068734234234,-0.002677062553153153,0.008329080315315315,0.08071625067567567,0.23131842,-9.513283162162162,4.92760114962852,24.96757442888134,101265.82780279906,0.9996528507645647,-0.013378510900922532,0.0012907276102742322,-0.02266297897927461,nan,nan,nan,0.0,0.0,-1.0,0.2782124544811119,-0.03637269374827321,0.4709447632582928,5524.696750976535,5536.909807421866,5541.579613671894,5525.332280273437,"2,1,0.5,1,10",0
89,135276544,26.062544000000063,0.0006475119632534713,-0.00021128603129594336,0.0006144780256466104,0.2850154,1284.620642701525,1286.0,1284.0,1283.379357298475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01457284191099619,0.007448958799129016,-0.003446768701442569,0.08937707323761568,0.22855466396570495,-9.475460141262928,5.037669724901688,24.967052011508212,101264.49299040018,0.9996465985796948,-0.013899616591793793,0.0013469766219884273,-0.022621352856917413,nan,nan,nan,0.0,0.0,-1.0,0.2777660095908088,-0.03523863431469841,0.4699646069333555,5521.915560156268,5539.956039062524,5530.663225390585,5522.538990429671,"2,1,0.5,1,10",0
90,135326544,26.112544000000064,-0.0005528457115174701,0.00034982715144605967,9.196456146901301e-05,0.28458288,1285.0,1283.8681458811527,1284.0,1284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015052454160896131,-0.004900572292769858,0.002713734734419552,0.09381761633401221,0.27359715082484726,-9.488871697556009,5.091152067410749,24.966520937408436,101263.84721971625,0.9996469298469388,-0.013839745897321428,0.0014179789329081631,-0.02264159806632653,nan,nan,nan,0.0,0.0,-1.0,0.2790720750329289,-0.03704572350329289,0.4703948625580589,5531.172002929695,5521.101601953098,5523.10331035156,5525.884149218748,"2,1,0.5,1,10",0
91,135376544,26.162544000000064,0.00022446629797709926,0.00031192985996692115,6.471653561068702e-05,0.28459626,1284.0,1284.0,1284.3089844744209,1284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006434906791397302,0.0017765750280733011,-0.0023775967804784935,-0.0068354575204886735,0.1654365370475948,-9.565502322219395,5.215077123964936,24.965993014295346,101262.38263115307,0.9996477575184713,-0.013757482949299363,0.0013817080150828026,-0.02265693021095541,nan,nan,nan,0.0,0.0,-1.0,0.27817574999090633,-0.03677751567877712,0.4713975035417659,5527.252061718747,5524.682781445317,5522.999410351571,5522.792267968747,"2,1,0.5,1,10",0
92,135426544,26.212544000000065,0.0012579071647495362,-0.0005078481090909091,-0.0001728241345083488,0.284186143283859,1282.0,1284.809915164369,1284.0,1283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011558899937201907,0.004565880776073132,0.002672462042607313,-0.009929346736883943,0.2542059116852146,-9.548158259141495,5.313791467336411,24.96546916360886,101261.19447771616,0.9996441863600317,-0.013986744627676448,0.0014905046150674069,-0.02266629301665345,nan,nan,nan,0.0,0.0,-1.0,0.278658381604229,-0.03594747273648514,0.4705024132770796,5508.743547247019,5528.639162946411,5521.025679687499,5513.500964657731,"2,1,0.5,1,10",0
93,135476544,26.262544000000066,-0.000860485219006654,0.0006398460848859315,0.0004924054093678707,0.28401458,1285.0,1283.0,1283.0,1283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010196619468267174,-0.011207268826479676,2.4916602139292247e-05,-0.023688054406227715,0.17962831546470168,-9.492477785833136,5.370677905362121,24.964952348701285,101260.50779074461,0.9996426857979896,-0.014032198448884531,0.0014259001047560677,-0.022706532949742585,nan,nan,nan,0.0,0.0,-1.0,0.27786064914463454,-0.03484549325194401,0.4704626145498531,5524.86113828128,5512.188352343703,5517.1057263671955,5515.826564257827,"2,1,0.5,1,10",0
94,135526544,26.312544000000067,-0.0005932772607340946,-0.00013407321800978795,-0.0003581827053289831,0.28409079755301797,1283.9072865687874,1283.0,1283.0927134312126,1284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030706865507366134,-0.0011522618710736615,0.004312597095786899,-0.022300381896167433,0.2394356429953792,-9.511609534384345,5.412543428715193,24.964445924104673,101259.99430289515,0.9996480039630836,-0.01375113061509229,0.0012258397915309446,-0.0226577293762215,nan,nan,nan,0.0,0.0,-1.0,0.27727377455780955,-0.035929163903867294,0.4715839258499051,5522.288313476529,5512.296999414086,5515.168615625007,5520.678257226567,"2,1,0.5,1,10",0
95,135576544,26.362544000000067,0.0014938624837398373,-0.0005188231055284553,-0.00017246297357723577,0.28413537,1282.0,1285.0,1284.2878638381844,1283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015418839145674143,0.009772516985210747,0.0013135675042642346,0.036038420881932466,0.2724932386591077,-9.549097808848902,5.499597780219061,24.96393666519086,101258.95949354174,0.9996444010837439,-0.014080661198029558,0.0013648084942857143,-0.022605750631527095,nan,nan,nan,0.0,0.0,-1.0,0.2775154737699052,-0.03507205555287171,0.4698866673895151,5502.715488867169,5530.8154949218915,5526.903689648455,5514.124528320306,"2,1,0.5,1,10",0
96,135626544,26.412544000000068,-0.0003577897010500642,0.0005505855466598203,-0.0005001509871887035,0.2841682,1284.0,1282.207382722379,1284.0,1284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005180647755287475,-0.004014858480415811,-9.198989956365501e-05,0.06474282671406571,0.2657560466991786,-9.490307696868582,5.594746888883289,24.96342833336564,101257.80781813952,0.9996433,-0.01430047939697203,0.0013003746911983576,-0.022516661124967925,nan,nan,nan,0.0,0.0,-1.0,0.277619090092672,-0.036259403397917944,0.47036168923617067,5517.633185351588,5516.45462011719,5519.672124023399,5517.569660937502,"2,1,0.5,1,10",0
97,135676544,26.46254400000007,-0.0007222166535051244,0.00012900569289019034,0.0001367932032559297,0.2838639,1284.0,1283.0,1283.0,1283.4019320843092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00958179494086651,-0.006202588739461359,-0.0024964858114168618,-0.005611623943793907,0.23281797031030443,-9.7033376279274,5.681313604899657,24.962927331843918,101256.77704980547,0.9996477215700059,-0.013956416329818394,0.00123136172029877,-0.022544696606033976,nan,nan,nan,0.0,0.0,-1.0,0.27815192632835073,-0.034403461365406354,0.4708751404748147,5524.010054687491,5509.553555664068,5510.548929101565,5518.545386132787,"2,1,0.5,1,10",0
98,135726544,26.51254400000007,0.0005245422678373383,-3.504993252812253e-05,-2.751664227779245e-05,0.28349105,1283.0,1283.1431595660229,1283.1431595660229,1282.8568404339771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014341295663585952,-0.0045179825426987065,-0.000607558325477819,0.02716407335674676,0.185325357116451,-9.708578769870611,5.75060261772476,24.962428582827876,101255.93797700884,0.9996482927789934,-0.013988963582056892,0.0011169368175054705,-0.02250416008533917,nan,nan,nan,0.0,0.0,-1.0,0.2788701505316759,-0.03582383370540662,0.47129622876291744,5505.464368164035,5512.045264843782,5514.626922460942,5507.767338476532,"2,1,0.5,1,10",0
99,135776544,26.56254400000007,0.0008879393385762015,-0.00017787582990233872,-0.0006130843201079413,0.2829946,1281.0,1283.0,1283.81540436457,1282.81540436457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026705422189189183,0.0005883391383011581,0.00901196098069498,-0.02563075176833977,0.213175197992278,-9.63389547876448,5.841116383653171,24.96193548086824,101254.85203955066,0.9996431097785519,-0.014299947276685742,0.00120007081634735,-0.022534778862154766,nan,nan,nan,0.0,0.0,-1.0,0.27830518149467665,-0.036507073857326315,0.47010190546335806,5493.999017045466,5513.002573153376,5515.867630326711,5502.276079190354,"2,1,0.5,1,10",0
100,135826544,26.61254400000007,-0.0005835463038520409,-6.214505604591836e-05,0.0003412811975255102,0.2831208,1283.0653728294178,1282.9346271705822,1282.0,1283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02229641240775708,-0.0018469772335034447,-0.0044704844027685636,-0.017381910734881344,0.19264067778770094,-9.556880049502423,5.902214290969689,24.961451556168644,101254.12002629289,0.9996474090444558,-0.014099535907383751,0.0011820094596576393,-0.0224732413962698,nan,nan,nan,0.0,0.0,-1.0,0.276785887999713,-0.03744842388621036,0.46964334213947484,5510.041433799366,5501.8844827302555,5506.557436266425,5508.884956825665,"2,1,0.5,1,10",0
101,135876544,26.66254400000007,-0.0003804264244825,-0.00044624480478,-0.00038843258256749996,0.2833848,1282.213,1282.213,1282.787,1283.787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01953590656425,0.0017562023110750005,0.00693505440255,0.06404939425125,0.2882761677975,-9.58714297275,5.956425737662338,24.960965453833836,101253.47567336772,0.9996516891380169,-0.013655550770802192,0.0012207851624813154,-0.022554270165421025,nan,nan,nan,0.0,0.0,-1.0,0.2768181771315076,-0.03522160059589681,0.47150117277409104,5508.598296164777,5506.461098366495,5503.836123579554,5515.31858948862,"2,1,0.5,1,10",0
102,135926544,26.712544000000072,0.0006613283939157088,0.00024679150594636017,-0.00018053568836168583,0.28320932,1282.0,1283.0,1284.0,1282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007235676795711003,-0.005773437956242022,-0.0006379246069951493,-0.03934666643706919,0.2141923545264233,-9.749773842736788,6.029514465764805,24.96048209600524,101252.60388932547,0.999651500407279,-0.013672035795493934,0.0012632662311091855,-0.022547519539861352,nan,nan,nan,0.0,0.0,-1.0,0.27835995296891375,-0.035236192631605205,0.469986673987326,5502.218103412812,5509.082210937482,5511.92146114309,5506.19858922696,"2,1,0.5,1,10",0
103,135976544,26.762544000000073,-0.0002490184686583184,-2.303492304472271e-05,0.00023845591521466904,0.28314903,1283.0,1283.0,1282.0,1283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051347838275862066,-0.002412835176697384,0.0002947492332045186,0.018832486232461358,0.15911127859690843,-9.55921798335315,6.110682653966753,24.959997416607578,101251.61781934925,0.9996525577853598,-0.013669119751240695,0.0012469557785359802,-0.022504361358560793,nan,nan,nan,0.0,0.0,-1.0,0.2782687491825308,-0.03506198868756999,0.47075121243001117,5507.073158203148,5509.499619726571,5507.581773046869,5502.438752148434,"2,1,0.5,1,10",0
104,136026544,26.812544000000074,-0.0005314522489189189,0.00011534906286486487,9.32378212837838e-05,0.28325546,1283.082275132275,1282.0,1282.0,1283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013373728676821192,-0.0013685802307549669,0.0008823210642913907,0.028619133978807942,0.19809703041589405,-9.597647110728477,6.174774531311143,24.959512189059332,101250.83765591896,0.9996539502540416,-0.013557743564280215,0.0012329801668976136,-0.022509822843725942,nan,nan,nan,0.0,0.0,-1.0,0.276444701733829,-0.03447847348698885,0.4710632281442379,5512.0970991443755,5505.31265122766,5506.643788132445,5510.198492001508,"2,1,0.5,1,10",0
105,136076544,26.862544000000074,-0.0002376361444259892,0.0004038858973375672,-8.750024012945773e-05,0.2835393,1283.0,1282.671470444553,1283.0,1283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005180087160869566,-0.0036946078802149486,-0.0029431308046653643,0.06159545792427944,0.2564837536199316,-9.766714312652663,6.252364477804809,24.95903768719947,101249.90903753683,0.999658637814101,-0.01324881847231032,0.0011952217327396927,-0.022490332491827275,nan,nan,nan,0.0,0.0,-1.0,0.2782398378355502,-0.03555149554897219,0.47040831198307137,5512.918032812488,5508.392727148459,5508.395494140641,5509.241309374963,"2,1,0.5,1,10",0
106,136126544,26.912544000000075,0.0004362144962300797,2.3187075284362545e-05,-4.013901110458167e-05,0.28347525,1282.8022908366534,1283.0,1283.0,1283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022428472930660025,0.003511677011706102,0.005369470310759652,0.002925636666699876,0.20304602710087172,-9.623688160398505,6.368717467193966,24.958565780235933,101248.52281608974,0.9996566208273112,-0.013425337438823823,0.0012614784723648143,-0.02246902692997757,nan,nan,nan,0.0,0.0,-1.0,0.2767995514780544,-0.035429214178471995,0.4712777689772355,5504.180120117185,5516.142391210942,5514.813001171861,5506.063633593744,"2,1,0.5,1,10",0
107,136176544,26.962544000000076,-0.0004791812403276927,-0.00030130667781090516,0.0001575352044366371,0.28348422,1283.0,1283.0,1282.0,1283.2573193661026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009478393846118722,-0.0007378502210045663,-0.0042849141424120335,0.02197521036062315,0.24270114619392963,-9.719282740800429,6.444863400312469,24.958089071770335,101247.62372170687,0.99965525,-0.013491935452586206,0.0013302542525862068,-0.02248608997737069,nan,nan,nan,0.0,0.0,-1.0,0.275881101217309,-0.03502124034841707,0.47085189612783895,5510.667430468785,5514.282965234354,5503.9206121093475,5512.314833398438,"2,1,0.5,1,10",0
108,136226544,27.012544000000076,-0.0006511788362591688,0.00019677619152132572,-0.0007520589725889704,0.28312004,1282.2195055691388,1281.0,1283.0,1283.7804944308612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00707981656576087,-0.010158096648641306,0.00472776894076087,0.03373271871494565,0.1564373295217391,-9.703154977717391,6.493245145077919,24.957616364212832,101247.0374922657,0.9996593097142856,-0.013285708168707482,0.0012216505055782313,-0.022436495790476192,nan,nan,nan,0.0,0.0,-1.0,0.27701456318944007,-0.03417209666872941,0.4712754145383771,5505.423740039049,5496.565826171885,5509.993070507816,5512.376213281212,"2,1,0.5,1,10",0
109,136276544,27.062544000000077,0.0009159122525249168,0.00019049769402760028,-5.8836204127268085e-05,0.2828926,1282.0,1283.0,1283.0,1281.783542039356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005517633953653551,0.0010929966928461933,0.007808828204905466,-0.044908633419008685,0.24904680676034746,-9.578884773633112,6.591658344983132,24.957150660172093,101245.84308157385,0.9996589467076608,-0.01339180492954138,0.0010807104979502946,-0.022394325739431207,nan,nan,nan,0.0,0.0,-1.0,0.2764730919292528,-0.035290409683650485,0.4691563540229114,5498.861454900546,5502.468760298303,5514.093109019892,5504.476346235803,"2,1,0.5,1,10",0
110,136326544,27.112544000000078,0.00012849242038851986,-3.512650866023312e-05,0.0004723063821431257,0.2831066700275724,1283.0,1283.0,1282.0,1282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026921175972191578,-0.0002920426078986964,-0.002288569035481444,-0.01521859225802407,0.23700505401454364,-9.602160911484454,6.656367069994731,24.956681049187114,101245.06694565708,0.9996586704589917,-0.013383916077501883,0.0010845944148984198,-0.022414869205919237,nan,nan,nan,0.0,0.0,-1.0,0.2790680304804146,-0.034717723345459986,0.471183708586664,5509.0319500000005,5508.995168750007,5502.780668749989,5505.1471617187635,"2,1,0.5,1,10",0
111,136376544,27.16254400000008,-2.5237766352605292e-05,-0.0003284417145610278,0.00021604442391577443,0.2828814,1282.0,1283.0,1282.0,1282.3979007633588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005140374921465971,0.0005851604034816755,-0.0015711504276178013,0.08482767030104713,0.21864838015706808,-9.681757345549737,6.72791638722967,24.956230175946768,101244.21669928564,0.9996593134677816,-0.013285814258362026,0.0011481353262174127,-0.022436739419085097,nan,nan,nan,0.0,0.0,-1.0,0.27778916602235304,-0.03374967269234608,0.47052592882945815,5500.827444531241,5508.632410937503,5502.61451562501,5503.119951171863,"2,1,0.5,1,10",0
